time,x,y,z,yaw,ctrl_comp_time,x_ref,y_ref,z_ref,yaw_ref,throttle,roll_rate,pitch_rate,yaw_rate
5.000355005264282,0.011962609365582466,0.009677697904407978,0.30740684270858765,0.002159588541237654,0.00043773651123046875,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.010707139968872,0.013085398823022842,0.008946103975176811,0.27790677547454834,0.0021271359122750602,0.0005788803100585938,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.020222187042236,0.013085398823022842,0.008946103975176811,0.27790677547454834,0.0021271359122750602,0.0008721351623535156,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.030279159545898,0.013085398823022842,0.008946103975176811,0.27790677547454834,0.0021271359122750602,0.0006213188171386719,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.040211915969849,0.015173866413533688,0.007450411561876535,0.21698349714279175,0.0020482696641462767,0.0006384849548339844,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.050287961959839,0.015173866413533688,0.007450411561876535,0.21698349714279175,0.0020482696641462767,0.0006129741668701172,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.060673713684082,0.016604401171207428,0.006285599432885647,0.16969382762908936,0.0019853599608777336,0.0008103847503662109,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.070260524749756,0.016604401171207428,0.006285599432885647,0.16969382762908936,0.0019853599608777336,0.0005791187286376953,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.080244064331055,0.016604401171207428,0.006285599432885647,0.16969382762908936,0.0019853599608777336,0.0005571842193603516,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.0902485847473145,0.017876802012324333,0.005055664572864771,0.12086606025695801,0.001911743934435566,0.0006532669067382812,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.10039210319519,0.017876802012324333,0.005055664572864771,0.12086606025695801,0.001911743934435566,0.0005016326904296875,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.111198663711548,0.01907188445329666,0.003823885228484869,0.07079219818115234,0.001845975038727037,0.0006420612335205078,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.120304107666016,0.01907188445329666,0.003823885228484869,0.07079219818115234,0.001845975038727037,0.00074005126953125,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.130412817001343,0.01907188445329666,0.003823885228484869,0.07079219818115234,0.001845975038727037,0.0008535385131835938,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.1402177810668945,0.020493384450674057,0.002118149306625128,0.0018017292022705078,0.001726752079902899,0.0006756782531738281,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.150223731994629,0.020493384450674057,0.002118149306625128,0.0018017292022705078,0.001726752079902899,0.0005443096160888672,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.160881280899048,0.021453682333230972,0.0008324147784151137,-0.05152308940887451,0.0016188388039343618,0.0006296634674072266,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.170180797576904,0.021453682333230972,0.0008324147784151137,-0.05152308940887451,0.0016188388039343618,0.0005764961242675781,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.180336952209473,0.021453682333230972,0.0008324147784151137,-0.05152308940887451,0.0016188388039343618,0.0008511543273925781,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.190274000167847,0.022308507934212685,-0.0004887102404609323,-0.10630261898040771,0.001525365737638521,0.0006544589996337891,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.200439929962158,0.022308507934212685,-0.0004887102404609323,-0.10630261898040771,0.001525365737638521,0.0005514621734619141,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.210531949996948,0.02281162329018116,-0.0013673814246430993,-0.14351046085357666,0.0014567529457853846,0.00041675567626953125,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.2203638553619385,0.02281162329018116,-0.0013673814246430993,-0.14351046085357666,0.0014567529457853846,0.0005040168762207031,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.230359077453613,0.02281162329018116,-0.0013673814246430993,-0.14351046085357666,0.0014567529457853846,0.0004937648773193359,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.2402873039245605,0.02366286888718605,-0.0031225113198161125,-0.21946656703948975,0.0013076043212338533,0.00048422813415527344,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.250539779663086,0.02366286888718605,-0.0031225113198161125,-0.21946656703948975,0.0013076043212338533,0.0007228851318359375,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.26103138923645,0.02421031892299652,-0.004411561414599419,-0.27760863304138184,0.001197065137026896,0.0004603862762451172,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.270155906677246,0.02421031892299652,-0.004411561414599419,-0.27760863304138184,0.001197065137026896,0.0003941059112548828,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.280183792114258,0.02421031892299652,-0.004411561414599419,-0.27760863304138184,0.001197065137026896,0.0003972053527832031,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.2904369831085205,0.024695750325918198,-0.005671695806086063,-0.33673977851867676,0.001094634518886759,0.0008535385131835938,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.300348520278931,0.024695750325918198,-0.005671695806086063,-0.33673977851867676,0.001094634518886759,0.0005013942718505859,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.310909748077393,0.025140563026070595,-0.006896974053233862,-0.39660394191741943,0.0010049086134616121,0.0007410049438476562,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.320188522338867,0.025140563026070595,-0.006896974053233862,-0.39660394191741943,0.0010049086134616121,0.0005323886871337891,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.330299139022827,0.025140563026070595,-0.006896974053233862,-0.39660394191741943,0.0010049086134616121,0.0007493495941162109,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.3401548862457275,0.02541513741016388,-0.0076907845214009285,-0.4368189573287964,0.0009553154783047504,0.0005092620849609375,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.350230932235718,0.02541513741016388,-0.0076907845214009285,-0.4368189573287964,0.0009553154783047504,0.00043654441833496094,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.360408306121826,0.02600170485675335,-0.009594989009201527,-0.5385321378707886,0.0008555106482214182,0.00039196014404296875,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.370195627212524,0.02600170485675335,-0.009594989009201527,-0.5385321378707886,0.0008555106482214182,0.0007374286651611328,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.380193710327148,0.02600170485675335,-0.009594989009201527,-0.5385321378707886,0.0008555106482214182,0.00046253204345703125,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.390219211578369,0.026257436722517014,-0.010669520124793053,-0.6001408100128174,0.0008085659640311783,0.0004887580871582031,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.400321006774902,0.026257436722517014,-0.010669520124793053,-0.6001408100128174,0.0008085659640311783,0.00035190582275390625,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.410623550415039,0.02644714154303074,-0.011721383780241013,-0.6620709896087646,0.0007773311157439143,0.0006730556488037109,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.420209646224976,0.02644714154303074,-0.011721383780241013,-0.6620709896087646,0.0007773311157439143,0.0004305839538574219,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.430182695388794,0.02644714154303074,-0.011721383780241013,-0.6620709896087646,0.0007773311157439143,0.0004067420959472656,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.4401938915252686,0.026547344401478767,-0.012404780834913254,-0.703485369682312,0.0007540744778054148,0.0004942417144775391,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.45015811920166,0.026547344401478767,-0.012404780834913254,-0.703485369682312,0.0007540744778054148,0.000385284423828125,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.4609763622283936,0.026644259691238403,-0.013790789060294628,-0.7866911888122559,0.000745033522202317,0.0006041526794433594,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.470273017883301,0.026644259691238403,-0.013790789060294628,-0.7866911888122559,0.000745033522202317,0.0007016658782958984,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.4802939891815186,0.026644259691238403,-0.013790789060294628,-0.7866911888122559,0.000745033522202317,0.0006186962127685547,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.490243196487427,0.026619577780365944,-0.014789910987019539,-0.8493118286132812,0.0007471653469557195,0.0006818771362304688,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.500359058380127,0.026619577780365944,-0.014789910987019539,-0.8493118286132812,0.0007471653469557195,0.0003559589385986328,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.51092004776001,0.02654705010354519,-0.015729092061519623,-0.9120795726776123,-0.20591840842093018,0.0005965232849121094,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.52018928527832,0.02654705010354519,-0.015729092061519623,-0.9120795726776123,-0.20591840842093018,0.0005178451538085938,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.530309200286865,0.02654705010354519,-0.015729092061519623,-0.9120795726776123,-0.20591840842093018,0.0006351470947265625,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.540176630020142,0.026435790583491325,-0.016606196761131287,-0.9749698638916016,-0.20591145680221246,0.0005698204040527344,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.550523281097412,0.026435790583491325,-0.016606196761131287,-0.9749698638916016,-0.20591145680221246,0.0006132125854492188,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.56043815612793,0.02629307098686695,-0.01742294244468212,-1.0379717350006104,-0.20583667197130123,0.0003886222839355469,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.570223808288574,0.02629307098686695,-0.01742294244468212,-1.0379717350006104,-0.20583667197130123,0.0005631446838378906,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.580271482467651,0.02629307098686695,-0.01742294244468212,-1.0379717350006104,-0.20583667197130123,0.0005884170532226562,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.590224266052246,0.026040665805339813,-0.018395135179162025,-1.1221702098846436,-0.20502330510039918,0.0004572868347167969,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.600285530090332,0.026040665805339813,-0.018395135179162025,-1.1221702098846436,-0.20502330510039918,0.0003230571746826172,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.610484838485718,0.02581610158085823,-0.019076332449913025,-1.18532133102417,-0.20368907786452384,0.0005054473876953125,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.620158910751343,0.02581610158085823,-0.019076332449913025,-1.18532133102417,-0.20368907786452384,0.00036525726318359375,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.630293369293213,0.02581610158085823,-0.019076332449913025,-1.18532133102417,-0.20368907786452384,0.0005691051483154297,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.640174865722656,0.025666002184152603,-0.019499171525239944,-1.2273154258728027,-0.20246914197453797,0.00040912628173828125,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.650171995162964,0.025666002184152603,-0.019499171525239944,-1.2273154258728027,-0.20246914197453797,0.00039649009704589844,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.660660266876221,0.025292973965406418,-0.020249705761671066,-1.3108174800872803,-0.19911277313268708,0.0005311965942382812,0.0,0.0,-5.0,nan,nan,nan,nan,nan
5.670088052749634,0.025292973965406418,-0.020249705761671066,-1.3108174800872803,-0.19911277313268708,0.00030112266540527344,0.0,0.0,-5.0,nan,nan,nan,nan,nan
